expt_name,subjectID,age,gender,subjectNumber,block,game,gameLength,uc,m1,m2,gID,repeatNumber,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,44.000000,5.000000,2.000000,40.000000,52.000000,NaN,NaN,47.000000,52.000000,22.000000,45.000000,49.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.365400,0.234508,0.310568,0.245862,0.576695,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,45.000000,10.000000,2.000000,60.000000,48.000000,NaN,NaN,53.000000,49.000000,52.000000,53.000000,52.000000,43.000000,57.000000,48.000000,55.000000,67.000000,1.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.445872,0.240671,0.266933,0.292745,0.405209,0.506096,0.122199,0.113858,0.049851,0.218461
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,46.000000,5.000000,2.000000,80.000000,60.000000,NaN,NaN,81.000000,66.000000,63.000000,90.000000,75.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.439152,0.312791,0.576832,0.237348,0.097202,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,47.000000,5.000000,2.000000,40.000000,10.000000,NaN,NaN,3.000000,34.000000,51.000000,8.000000,45.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.338326,0.241322,0.285079,0.341485,0.892988,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,48.000000,5.000000,2.000000,36.000000,40.000000,NaN,NaN,50.000000,51.000000,28.000000,38.000000,51.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.371821,0.282598,0.300207,0.493584,0.757206,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,49.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,62.000000,48.000000,58.000000,47.000000,73.000000,82.000000,62.000000,54.000000,66.000000,49.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.393537,0.247600,0.234349,0.236680,1.103565,0.727450,0.109363,0.101515,0.102456,0.047669
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,50.000000,10.000000,2.000000,40.000000,48.000000,NaN,NaN,44.000000,52.000000,51.000000,65.000000,47.000000,49.000000,43.000000,61.000000,47.000000,44.000000,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.320375,0.313707,0.536789,0.255601,1.049466,0.155934,1.688847,0.528802,0.325656,0.084364
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,51.000000,5.000000,3.000000,52.000000,60.000000,NaN,NaN,58.000000,58.000000,57.000000,64.000000,56.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.397555,0.241824,0.348487,1.354501,0.910918,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,52.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,54.000000,15.000000,1.000000,44.000000,50.000000,44.000000,43.000000,36.000000,38.000000,45.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.351223,0.228505,0.417125,0.333355,2.306900,0.039346,0.019372,0.002890,0.012346,0.078722
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,53.000000,5.000000,2.000000,80.000000,60.000000,NaN,NaN,64.000000,81.000000,78.000000,58.000000,80.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.512486,0.263958,0.298669,0.251001,0.116850,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,54.000000,5.000000,2.000000,40.000000,48.000000,NaN,NaN,26.000000,21.000000,43.000000,43.000000,53.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.347564,0.282745,0.269166,0.311605,0.191269,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,55.000000,5.000000,3.000000,60.000000,30.000000,NaN,NaN,79.000000,16.000000,28.000000,36.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.388232,0.273177,0.298998,0.611803,0.245930,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,56.000000,5.000000,2.000000,60.000000,90.000000,NaN,NaN,97.000000,69.000000,90.000000,42.000000,99.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.313875,0.313028,0.265479,0.573455,0.185022,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,57.000000,5.000000,2.000000,64.000000,60.000000,NaN,NaN,64.000000,63.000000,57.000000,71.000000,67.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.349465,0.284154,0.277679,0.679346,2.216334,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,58.000000,5.000000,2.000000,40.000000,28.000000,NaN,NaN,41.000000,47.000000,26.000000,30.000000,44.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.409634,0.315971,0.276607,0.301409,0.358063,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,59.000000,10.000000,1.000000,60.000000,80.000000,NaN,NaN,64.000000,74.000000,97.000000,67.000000,84.000000,80.000000,74.000000,83.000000,74.000000,87.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.354605,0.371244,0.258282,0.340528,0.137977,1.041647,0.114825,0.025878,0.002961,0.005438
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,2.000000,60.000000,5.000000,2.000000,60.000000,52.000000,NaN,NaN,52.000000,41.000000,41.000000,69.000000,61.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.300631,0.263055,0.232425,0.155125,0.402784,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,61.000000,10.000000,1.000000,40.000000,36.000000,NaN,NaN,37.000000,38.000000,24.000000,52.000000,42.000000,56.000000,51.000000,40.000000,32.000000,26.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.532758,0.260453,0.238878,0.297873,0.841755,0.212738,0.439497,1.265396,0.337760,0.966533
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,62.000000,10.000000,3.000000,48.000000,60.000000,NaN,NaN,53.000000,52.000000,58.000000,56.000000,49.000000,64.000000,43.000000,55.000000,56.000000,49.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,0.370207,0.240255,0.339115,0.345039,1.177999,0.317511,1.468704,0.082548,0.148762,0.005380
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,63.000000,5.000000,1.000000,30.000000,60.000000,NaN,NaN,19.000000,26.000000,63.000000,24.000000,69.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.366063,0.307527,0.235408,0.336311,0.109354,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,64.000000,10.000000,2.000000,60.000000,64.000000,NaN,NaN,57.000000,48.000000,64.000000,60.000000,65.000000,57.000000,51.000000,64.000000,54.000000,49.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,0.325826,0.510374,0.199022,0.259931,0.349654,0.571441,0.400424,0.195534,0.055772,0.201709
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,65.000000,10.000000,3.000000,30.000000,60.000000,NaN,NaN,28.000000,54.000000,66.000000,73.000000,33.000000,56.000000,63.000000,69.000000,68.000000,62.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.453053,0.239106,0.369424,0.415422,0.675286,0.036997,0.014389,0.002942,0.005491,0.458431
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,66.000000,5.000000,2.000000,40.000000,28.000000,NaN,NaN,45.000000,24.000000,51.000000,21.000000,41.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.378504,0.263928,0.298735,0.292250,0.076392,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,67.000000,5.000000,3.000000,60.000000,56.000000,NaN,NaN,49.000000,54.000000,61.000000,83.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.381062,0.330730,0.281886,0.284443,1.380401,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,68.000000,5.000000,1.000000,40.000000,60.000000,NaN,NaN,30.000000,57.000000,35.000000,44.000000,69.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.335171,0.224334,0.251522,0.702678,0.438264,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,69.000000,5.000000,1.000000,40.000000,32.000000,NaN,NaN,29.000000,45.000000,45.000000,27.000000,40.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.304956,0.304161,0.288618,0.336879,2.360896,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,70.000000,10.000000,1.000000,60.000000,72.000000,NaN,NaN,62.000000,53.000000,74.000000,61.000000,77.000000,77.000000,77.000000,69.000000,75.000000,54.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.346323,0.283270,0.228549,0.663504,0.472308,0.209294,0.294548,0.165494,0.082202,0.058975
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,71.000000,10.000000,3.000000,40.000000,36.000000,NaN,NaN,23.000000,33.000000,34.000000,52.000000,33.000000,32.000000,40.000000,19.000000,38.000000,32.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,0.309814,0.229172,0.313285,0.280965,0.729610,0.368707,0.133593,0.444389,0.110738,0.005405
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,72.000000,5.000000,2.000000,60.000000,52.000000,NaN,NaN,60.000000,59.000000,55.000000,55.000000,63.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.320328,0.272960,0.257834,0.340427,0.219142,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,73.000000,10.000000,2.000000,40.000000,60.000000,NaN,NaN,44.000000,62.000000,53.000000,61.000000,68.000000,58.000000,75.000000,50.000000,57.000000,60.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.302828,0.247005,0.201839,0.326497,0.669869,0.183386,0.178986,0.095722,0.040125,0.005304
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,74.000000,10.000000,1.000000,60.000000,48.000000,NaN,NaN,65.000000,61.000000,61.000000,62.000000,54.000000,66.000000,43.000000,60.000000,63.000000,50.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.421696,0.306072,0.298625,0.258588,0.436561,0.639131,1.992817,0.012313,0.005481,0.210218
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,75.000000,5.000000,1.000000,80.000000,60.000000,NaN,NaN,69.000000,88.000000,70.000000,89.000000,73.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.292950,0.215561,0.275508,0.339372,0.203224,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,76.000000,5.000000,3.000000,40.000000,44.000000,NaN,NaN,48.000000,47.000000,32.000000,29.000000,44.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.351607,0.341625,0.276922,0.325984,1.070173,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,77.000000,10.000000,1.000000,70.000000,40.000000,NaN,NaN,47.000000,58.000000,58.000000,77.000000,28.000000,67.000000,81.000000,64.000000,71.000000,73.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.332711,0.308265,0.292925,0.317603,0.508114,0.123936,0.076297,0.005356,0.005499,0.005439
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,78.000000,10.000000,2.000000,60.000000,68.000000,NaN,NaN,54.000000,70.000000,80.000000,76.000000,66.000000,59.000000,53.000000,73.000000,74.000000,70.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.327715,0.301298,0.294271,0.223869,0.883091,0.290557,0.066977,0.075991,0.108204,0.005510
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,79.000000,5.000000,1.000000,90.000000,60.000000,NaN,NaN,90.000000,91.000000,97.000000,56.000000,87.000000,NaN,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.311932,0.320057,0.328006,0.271355,0.112108,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,80.000000,10.000000,1.000000,40.000000,60.000000,NaN,NaN,47.000000,66.000000,60.000000,27.000000,47.000000,59.000000,52.000000,55.000000,62.000000,51.000000,1.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.328853,0.224554,0.258621,0.318081,0.333557,0.388240,0.776395,0.092101,0.099465,0.074199
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,81.000000,10.000000,2.000000,32.000000,40.000000,NaN,NaN,20.000000,38.000000,31.000000,48.000000,39.000000,30.000000,54.000000,39.000000,38.000000,43.000000,1.000000,2.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.332559,0.259773,0.181988,0.163325,0.768820,0.278625,0.054186,0.056000,0.026312,0.005492
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,82.000000,5.000000,1.000000,52.000000,60.000000,NaN,NaN,61.000000,50.000000,58.000000,60.000000,50.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.425607,0.251889,0.293666,0.375316,0.676866,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,83.000000,5.000000,2.000000,10.000000,40.000000,NaN,NaN,39.000000,28.000000,16.000000,49.000000,39.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.316900,0.190023,0.432135,0.236964,0.456545,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,84.000000,5.000000,2.000000,10.000000,40.000000,NaN,NaN,46.000000,6.000000,1.000000,40.000000,36.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.322155,0.249666,0.332162,0.275864,0.230266,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,85.000000,5.000000,3.000000,28.000000,40.000000,NaN,NaN,47.000000,29.000000,42.000000,27.000000,39.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.265216,0.378413,0.319857,0.344214,0.302784,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,86.000000,5.000000,3.000000,60.000000,30.000000,NaN,NaN,57.000000,18.000000,21.000000,5.000000,58.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.573835,0.211765,0.255703,0.330108,0.329583,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,87.000000,5.000000,3.000000,60.000000,52.000000,NaN,NaN,50.000000,57.000000,40.000000,56.000000,53.000000,NaN,NaN,NaN,NaN,NaN,2.000000,2.000000,2.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.368418,0.293842,0.318131,0.293448,3.293674,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,88.000000,10.000000,3.000000,60.000000,80.000000,NaN,NaN,75.000000,76.000000,68.000000,48.000000,81.000000,66.000000,92.000000,71.000000,85.000000,80.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,0.298364,0.274614,0.276433,0.125893,0.158226,0.363442,0.209539,0.043258,0.004850,0.008549
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,89.000000,5.000000,1.000000,30.000000,60.000000,NaN,NaN,85.000000,37.000000,23.000000,29.000000,62.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.316174,0.308224,0.309481,0.540363,0.131547,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,3.000000,90.000000,5.000000,3.000000,40.000000,44.000000,NaN,NaN,36.000000,29.000000,46.000000,36.000000,37.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.441472,0.188763,0.226113,0.620814,4.503127,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,91.000000,5.000000,2.000000,36.000000,40.000000,NaN,NaN,23.000000,34.000000,38.000000,34.000000,26.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,2.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.682686,0.213324,0.273028,0.225286,0.678169,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,92.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,14.000000,5.000000,34.000000,33.000000,40.000000,35.000000,52.000000,51.000000,41.000000,37.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.269983,0.280778,0.218227,0.221269,1.016147,0.466600,0.245162,0.132791,0.068836,0.059696
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,93.000000,10.000000,3.000000,60.000000,90.000000,NaN,NaN,97.000000,97.000000,91.000000,69.000000,91.000000,99.000000,99.000000,86.000000,91.000000,81.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.350107,0.284181,0.237673,0.248890,0.219423,0.102982,0.046637,0.019322,0.026668,0.172955
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,94.000000,5.000000,2.000000,40.000000,60.000000,NaN,NaN,57.000000,47.000000,62.000000,44.000000,65.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,2.000000,1.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.353565,0.313100,0.283028,0.266423,0.085887,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,95.000000,5.000000,3.000000,40.000000,70.000000,NaN,NaN,35.000000,53.000000,72.000000,64.000000,79.000000,NaN,NaN,NaN,NaN,NaN,1.000000,2.000000,2.000000,2.000000,2.000000,NaN,NaN,NaN,NaN,NaN,0.318152,0.245945,0.344191,0.536239,0.742547,NaN,NaN,NaN,NaN,NaN
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,96.000000,10.000000,2.000000,64.000000,60.000000,NaN,NaN,64.000000,43.000000,59.000000,63.000000,57.000000,60.000000,67.000000,68.000000,63.000000,62.000000,1.000000,2.000000,1.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,1.000000,0.348415,0.466447,0.236556,0.191884,0.539772,0.163035,2.080173,0.093361,0.293814,0.109120
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,97.000000,10.000000,2.000000,40.000000,10.000000,NaN,NaN,31.000000,9.000000,41.000000,14.000000,34.000000,36.000000,64.000000,35.000000,55.000000,48.000000,1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.403483,0.200120,0.189323,0.130797,0.088676,0.066934,0.027669,0.022184,0.016473,0.035007
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,98.000000,10.000000,2.000000,40.000000,70.000000,NaN,NaN,72.000000,50.000000,59.000000,37.000000,70.000000,51.000000,80.000000,92.000000,68.000000,72.000000,2.000000,1.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.333036,0.245166,0.103195,0.152049,0.142322,1.069158,0.116856,0.005631,0.023894,0.025718
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,99.000000,10.000000,1.000000,60.000000,52.000000,NaN,NaN,63.000000,57.000000,59.000000,49.000000,68.000000,65.000000,56.000000,57.000000,72.000000,76.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,0.381372,0.329566,0.322132,0.304406,0.504242,1.312240,0.334282,1.547896,0.847123,0.840785
SZcontrols,EE_082034_date_20150923T144317.mat,38.000000,0.000000,10.000000,4.000000,100.000000,5.000000,1.000000,80.000000,60.000000,NaN,NaN,69.000000,95.000000,85.000000,79.000000,83.000000,NaN,NaN,NaN,NaN,NaN,2.000000,1.000000,1.000000,1.000000,1.000000,NaN,NaN,NaN,NaN,NaN,0.377669,0.239250,0.353093,0.479072,0.263967,NaN,NaN,NaN,NaN,NaN
