subject,age,gender,block,value_option0,value_option1,uncertainty,trial,reward,RT,choice,forced,mask,horizon
1025.0,20,1,27,29,40,1,1,26,-99.0,1,1,1,6
1025.0,19,1,27,22,46,0,2,25,-99.0,0,1,1,1
1025.0,20,1,27,29,40,1,2,30,-99.0,0,1,1,6
1025.0,19,1,27,22,46,0,3,52,-99.0,1,1,1,1
1025.0,20,1,27,29,40,1,3,36,-99.0,1,1,1,6
1025.0,19,1,27,22,46,0,4,41,0.714864,1,0,0,1
1025.0,20,1,27,29,40,1,4,30,0.307033,0,0,0,6
1025.0,20,1,27,29,40,1,5,49,0.307033,1,0,0,6
1025.0,20,1,27,29,40,1,6,34,1.064255,1,0,0,6
1025.0,20,1,27,29,40,1,7,21,1.752003,0,0,0,6
1025.0,20,1,27,29,40,1,8,45,0.281049,1,0,0,6
1025.0,20,1,27,29,40,1,9,29,0.083744,0,0,0,6
1025.0,19,1,28,30,37,0,0,40,-99.0,1,1,1,6
1025.0,20,1,28,49,57,-1,0,58,-99.0,0,1,1,1
1025.0,19,1,28,30,37,0,1,42,-99.0,1,1,1,6
1025.0,20,1,28,49,57,-1,1,47,-99.0,0,1,1,1
1025.0,19,1,28,30,37,0,2,25,-99.0,0,1,1,6
1025.0,20,1,28,49,57,-1,2,61,-99.0,1,1,1,1
1025.0,19,1,28,30,37,0,3,55,-99.0,0,1,1,6
1025.0,20,1,28,49,57,-1,3,53,-99.0,0,1,1,1
1025.0,19,1,28,30,37,0,4,33,0.333407,0,0,0,6
1025.0,20,1,28,49,57,-1,4,38,0.346636,0,0,0,1
1025.0,19,1,28,30,37,0,5,37,0.333407,0,0,0,6
1025.0,19,1,28,30,37,0,6,24,0.092376,1,0,0,6
1025.0,19,1,28,30,37,0,7,31,0.468202,0,0,0,6
1025.0,19,1,28,30,37,0,8,42,0.374672,1,0,0,6
1025.0,19,1,28,30,37,0,9,52,1.16839,1,0,0,6
1025.0,19,1,29,40,20,0,0,39,-99.0,0,1,1,6
1025.0,20,1,29,32,40,0,0,51,-99.0,1,1,1,6
1025.0,19,1,29,40,20,0,1,15,-99.0,1,1,1,6
1025.0,20,1,29,32,40,0,1,39,-99.0,0,1,1,6
1025.0,19,1,29,40,20,0,2,35,-99.0,0,1,1,6
1025.0,20,1,29,32,40,0,2,42,-99.0,0,1,1,6
1025.0,19,1,29,40,20,0,3,25,-99.0,1,1,1,6
1025.0,20,1,29,32,40,0,3,32,-99.0,1,1,1,6
1025.0,19,1,29,40,20,0,4,42,0.183377,0,0,0,6
1025.0,20,1,29,32,40,0,4,30,0.209893,0,0,0,6
1025.0,19,1,29,40,20,0,5,36,0.183377,0,0,0,6
1025.0,20,1,29,32,40,0,5,56,0.209893,1,0,0,6
1025.0,19,1,29,40,20,0,6,50,0.090201,0,0,0,6
1025.0,20,1,29,32,40,0,6,50,0.174367,0,0,0,6
1025.0,19,1,29,40,20,0,7,19,0.193346,1,0,0,6
1025.0,20,1,29,32,40,0,7,42,0.017168,1,0,0,6
1025.0,19,1,29,40,20,0,8,43,0.158674,0,0,0,6
1025.0,20,1,29,32,40,0,8,28,0.083537,0,0,0,6
1025.0,19,1,29,40,20,0,9,29,0.092708,0,0,0,6
1025.0,20,1,29,32,40,0,9,45,0.017006,1,0,0,6
1025.0,19,1,30,32,40,0,0,41,-99.0,0,1,1,6
1025.0,20,1,30,42,48,-1,0,43,-99.0,1,1,1,1
1025.0,19,1,30,32,40,0,1,28,-99.0,0,1,1,6
1025.0,20,1,30,42,48,-1,1,43,-99.0,0,1,1,1
1025.0,19,1,30,32,40,0,2,36,-99.0,1,1,1,6
1025.0,20,1,30,42,48,-1,2,35,-99.0,0,1,1,1
1025.0,19,1,30,32,40,0,3,47,-99.0,1,1,1,6
1025.0,20,1,30,42,48,-1,3,41,-99.0,0,1,1,1
1025.0,19,1,30,32,40,0,4,34,1.29147,1,0,0,6
1025.0,20,1,30,42,48,-1,4,51,0.30009,0,0,0,1
1025.0,19,1,30,32,40,0,5,45,1.29147,1,0,0,6
1025.0,19,1,30,32,40,0,6,36,0.192076,1,0,0,6
1025.0,19,1,30,32,40,0,7,46,0.225134,1,0,0,6
1025.0,19,1,30,32,40,0,8,41,0.216185,1,0,0,6
1025.0,19,1,30,32,40,0,9,36,0.28284,1,0,0,6
1025.0,19,1,31,61,46,0,0,74,-99.0,0,1,1,6
1025.0,20,1,31,19,41,0,0,48,-99.0,1,1,1,6
1025.0,19,1,31,61,46,0,1,43,-99.0,1,1,1,6
1025.0,20,1,31,19,41,0,1,13,-99.0,0,1,1,6
1025.0,19,1,31,61,46,0,2,55,-99.0,1,1,1,6
1025.0,20,1,31,19,41,0,2,16,-99.0,0,1,1,6
1025.0,19,1,31,61,46,0,3,59,-99.0,0,1,1,6
1025.0,20,1,31,19,41,0,3,44,-99.0,1,1,1,6
1025.0,19,1,31,61,46,0,4,55,0.251823,0,0,0,6
1025.0,20,1,31,19,41,0,4,22,0.300029,0,0,0,6
1025.0,19,1,31,61,46,0,5,69,0.251823,0,0,0,6
1025.0,20,1,31,19,41,0,5,49,0.300029,1,0,0,6
1025.0,19,1,31,61,46,0,6,55,0.068353,0,0,0,6
1025.0,20,1,31,19,41,0,6,15,0.158628,0,0,0,6
1025.0,19,1,31,61,46,0,7,63,0.01708,0,0,0,6
1025.0,20,1,31,19,41,0,7,36,0.058543,1,0,0,6
1025.0,19,1,31,61,46,0,8,66,0.125336,0,0,0,6
1025.0,20,1,31,19,41,0,8,29,0.125095,1,0,0,6
1025.0,19,1,31,61,46,0,9,48,0.075847,0,0,0,6
1025.0,20,1,31,19,41,0,9,43,0.539664,1,0,0,6
1025.0,19,1,32,16,42,1,0,35,-99.0,1,1,1,1
1025.0,20,1,32,53,59,-1,0,57,-99.0,0,1,1,1
1025.0,19,1,32,16,42,1,1,43,-99.0,1,1,1,1
1025.0,20,1,32,53,59,-1,1,52,-99.0,0,1,1,1
1025.0,19,1,32,16,42,1,2,10,-99.0,0,1,1,1
1025.0,20,1,32,53,59,-1,2,62,-99.0,1,1,1,1
1025.0,19,1,32,16,42,1,3,50,-99.0,1,1,1,1
1025.0,20,1,32,53,59,-1,3,53,-99.0,0,1,1,1
1025.0,19,1,32,16,42,1,4,40,0.125743,1,0,0,1
1025.0,20,1,32,53,59,-1,4,56,0.4418,1,0,0,1
1025.0,19,1,33,63,54,0,0,62,-99.0,0,1,1,1
1025.0,20,1,33,60,41,-1,0,54,-99.0,0,1,1,6
1025.0,19,1,33,63,54,0,1,69,-99.0,0,1,1,1
1025.0,20,1,33,60,41,-1,1,66,-99.0,0,1,1,6
1025.0,19,1,33,63,54,0,2,56,-99.0,1,1,1,1
1025.0,20,1,33,60,41,-1,2,41,-99.0,1,1,1,6
1025.0,19,1,33,63,54,0,3,58,-99.0,1,1,1,1
1025.0,20,1,33,60,41,-1,3,65,-99.0,0,1,1,6
1025.0,19,1,33,63,54,0,4,58,0.499652,0,0,0,1
1025.0,20,1,33,60,41,-1,4,56,0.157372,0,0,0,6
1025.0,20,1,33,60,41,-1,5,56,0.157372,0,0,0,6
1025.0,20,1,33,60,41,-1,6,55,0.250086,0,0,0,6
1025.0,20,1,33,60,41,-1,7,63,0.1999,0,0,0,6
1025.0,20,1,33,60,41,-1,8,73,0.175281,0,0,0,6
1025.0,20,1,33,60,41,-1,9,58,0.142829,0,0,0,6
1025.0,19,1,34,40,31,1,0,49,-99.0,0,1,1,6
1025.0,20,1,34,47,46,1,0,50,-99.0,1,1,1,1
1025.0,19,1,34,40,31,1,1,30,-99.0,1,1,1,6
1025.0,20,1,34,47,46,1,1,35,-99.0,1,1,1,1
1025.0,19,1,34,40,31,1,2,25,-99.0,1,1,1,6
1025.0,20,1,34,47,46,1,2,55,-99.0,0,1,1,1
1025.0,19,1,34,40,31,1,3,32,-99.0,1,1,1,6
1025.0,20,1,34,47,46,1,3,54,-99.0,1,1,1,1
1025.0,19,1,34,40,31,1,4,30,1.232923,0,0,0,6
1025.0,20,1,34,47,46,1,4,45,0.234064,1,0,0,1
1025.0,19,1,34,40,31,1,5,42,1.232923,0,0,0,6
1025.0,19,1,34,40,31,1,6,35,0.518507,0,0,0,6
1025.0,19,1,34,40,31,1,7,34,1.157812,1,0,0,6
1025.0,19,1,34,40,31,1,8,37,0.250315,1,0,0,6
1025.0,19,1,34,40,31,1,9,34,0.391818,1,0,0,6
1025.0,19,1,35,61,52,1,0,52,-99.0,1,1,1,1
1025.0,20,1,35,40,58,0,0,46,-99.0,0,1,1,6
1025.0,19,1,35,61,52,1,1,46,-99.0,1,1,1,1
1025.0,20,1,35,40,58,0,1,57,-99.0,1,1,1,6
1025.0,19,1,35,61,52,1,2,67,-99.0,0,1,1,1
1025.0,20,1,35,40,58,0,2,38,-99.0,0,1,1,6
1025.0,19,1,35,61,52,1,3,54,-99.0,1,1,1,1
1025.0,20,1,35,40,58,0,3,64,-99.0,1,1,1,6
1025.0,19,1,35,61,52,1,4,56,0.340339,0,0,0,1
1025.0,20,1,35,40,58,0,4,39,0.233552,0,0,0,6
1025.0,20,1,35,40,58,0,5,38,0.233552,0,0,0,6
1025.0,20,1,35,40,58,0,6,52,0.209778,1,0,0,6
1025.0,20,1,35,40,58,0,7,54,0.141798,0,0,0,6
1025.0,20,1,35,40,58,0,8,57,0.200717,1,0,0,6
1025.0,20,1,35,40,58,0,9,51,0.166821,1,0,0,6
1025.0,19,1,36,40,58,0,0,46,-99.0,0,1,1,6
1025.0,20,1,36,21,39,1,0,26,-99.0,0,1,1,6
1025.0,19,1,36,40,58,0,1,57,-99.0,1,1,1,6
1025.0,20,1,36,21,39,1,1,34,-99.0,1,1,1,6
1025.0,19,1,36,40,58,0,2,38,-99.0,0,1,1,6
1025.0,20,1,36,21,39,1,2,41,-99.0,1,1,1,6
1025.0,19,1,36,40,58,0,3,64,-99.0,1,1,1,6
1025.0,20,1,36,21,39,1,3,34,-99.0,1,1,1,6
1025.0,19,1,36,40,58,0,4,55,0.524418,1,0,0,6
1025.0,20,1,36,21,39,1,4,41,0.283394,1,0,0,6
1025.0,19,1,36,40,58,0,5,58,0.524418,1,0,0,6
1025.0,20,1,36,21,39,1,5,37,0.283394,1,0,0,6
1025.0,19,1,36,40,58,0,6,52,0.225459,1,0,0,6
1025.0,20,1,36,21,39,1,6,48,0.208577,1,0,0,6
1025.0,19,1,36,40,58,0,7,71,0.04197,1,0,0,6
1025.0,20,1,36,21,39,1,7,47,0.199554,1,0,0,6
1025.0,19,1,36,40,58,0,8,57,0.057683,1,0,0,6
1025.0,20,1,36,21,39,1,8,34,0.050285,1,0,0,6
1025.0,19,1,36,40,58,0,9,51,0.108284,1,0,0,6
1025.0,20,1,36,21,39,1,9,43,0.409927,1,0,0,6
1025.0,19,1,37,39,31,0,0,35,-99.0,0,1,1,1
1025.0,20,1,37,35,39,-1,0,44,-99.0,0,1,1,6
1025.0,19,1,37,39,31,0,1,38,-99.0,1,1,1,1
1025.0,20,1,37,35,39,-1,1,19,-99.0,0,1,1,6
1025.0,19,1,37,39,31,0,2,36,-99.0,0,1,1,1
1025.0,20,1,37,35,39,-1,2,27,-99.0,0,1,1,6
1025.0,19,1,37,39,31,0,3,28,-99.0,1,1,1,1
1025.0,20,1,37,35,39,-1,3,37,-99.0,1,1,1,6
1025.0,19,1,37,39,31,0,4,47,0.341292,0,0,0,1
1025.0,20,1,37,35,39,-1,4,38,0.21789,0,0,0,6
1025.0,20,1,37,35,39,-1,5,54,0.21789,1,0,0,6
1025.0,20,1,37,35,39,-1,6,34,0.218746,0,0,0,6
1025.0,20,1,37,35,39,-1,7,24,0.18143,1,0,0,6
1025.0,20,1,37,35,39,-1,8,29,0.067187,0,0,0,6
1025.0,20,1,37,35,39,-1,9,35,0.050147,1,0,0,6
1025.0,19,1,38,53,59,-1,0,57,-99.0,0,1,1,1
1025.0,20,1,38,26,42,1,0,44,-99.0,1,1,1,1
1025.0,19,1,38,53,59,-1,1,52,-99.0,0,1,1,1
1025.0,20,1,38,26,42,1,1,23,-99.0,0,1,1,1
1025.0,19,1,38,53,59,-1,2,62,-99.0,1,1,1,1
1025.0,20,1,38,26,42,1,2,50,-99.0,1,1,1,1
1025.0,19,1,38,53,59,-1,3,53,-99.0,0,1,1,1
1025.0,20,1,38,26,42,1,3,43,-99.0,1,1,1,1
1025.0,19,1,38,53,59,-1,4,56,0.405981,1,0,0,1
1025.0,20,1,38,26,42,1,4,31,0.249784,1,0,0,1
1025.0,19,1,39,49,57,-1,0,58,-99.0,0,1,1,1
1025.0,20,1,39,60,52,-1,0,49,-99.0,0,1,1,6
1025.0,19,1,39,49,57,-1,1,47,-99.0,0,1,1,1
1025.0,20,1,39,60,52,-1,1,43,-99.0,1,1,1,6
1025.0,19,1,39,49,57,-1,2,61,-99.0,1,1,1,1
1025.0,20,1,39,60,52,-1,2,60,-99.0,0,1,1,6
1025.0,19,1,39,49,57,-1,3,53,-99.0,0,1,1,1
1025.0,20,1,39,60,52,-1,3,60,-99.0,0,1,1,6
1025.0,19,1,39,49,57,-1,4,54,0.341447,1,0,0,1
1025.0,20,1,39,60,52,-1,4,53,0.342243,0,0,0,6
1025.0,20,1,39,60,52,-1,5,59,0.342243,1,0,0,6
1025.0,20,1,39,60,52,-1,6,71,0.108317,0,0,0,6
1025.0,20,1,39,60,52,-1,7,59,0.108633,1,0,0,6
1025.0,20,1,39,60,52,-1,8,58,0.05787,0,0,0,6
1025.0,20,1,39,60,52,-1,9,61,0.126206,1,0,0,6
1025.0,19,1,40,40,62,-1,0,66,-99.0,1,1,1,6
1025.0,20,1,40,52,61,0,0,55,-99.0,0,1,1,6
1025.0,19,1,40,40,62,-1,1,44,-99.0,0,1,1,6
1025.0,20,1,40,52,61,0,1,52,-99.0,1,1,1,6
1025.0,19,1,40,40,62,-1,2,37,-99.0,0,1,1,6
1025.0,20,1,40,52,61,0,2,65,-99.0,0,1,1,6
1025.0,19,1,40,40,62,-1,3,35,-99.0,0,1,1,6
1025.0,20,1,40,52,61,0,3,61,-99.0,1,1,1,6
1025.0,19,1,40,40,62,-1,4,40,0.314744,0,0,0,6
1025.0,20,1,40,52,61,0,4,55,0.183082,0,0,0,6
1025.0,19,1,40,40,62,-1,5,54,0.314744,1,0,0,6
1025.0,20,1,40,52,61,0,5,60,0.183082,1,0,0,6
1025.0,19,1,40,40,62,-1,6,63,0.140611,1,0,0,6
1025.0,20,1,40,52,61,0,6,53,0.0583,0,0,0,6
1025.0,19,1,40,40,62,-1,7,68,0.267842,1,0,0,6
1025.0,20,1,40,52,61,0,7,56,0.092059,1,0,0,6
1025.0,19,1,40,40,62,-1,8,62,1.656841,1,0,0,6
1025.0,20,1,40,52,61,0,8,45,0.06768,0,0,0,6
1025.0,19,1,40,40,62,-1,9,64,0.416232,1,0,0,6
1025.0,20,1,40,52,61,0,9,75,0.139447,1,0,0,6
1025.0,19,1,41,64,62,1,0,68,-99.0,1,1,1,1
1025.0,20,1,41,34,46,-1,0,39,-99.0,0,1,1,1
1025.0,19,1,41,64,62,1,1,60,-99.0,1,1,1,1
1025.0,20,1,41,34,46,-1,1,39,-99.0,0,1,1,1
1025.0,19,1,41,64,62,1,2,59,-99.0,1,1,1,1
1025.0,20,1,41,34,46,-1,2,21,-99.0,0,1,1,1
1025.0,19,1,41,64,62,1,3,65,-99.0,0,1,1,1
1025.0,20,1,41,34,46,-1,3,57,-99.0,1,1,1,1
1025.0,19,1,41,64,62,1,4,61,2.46742,1,0,0,1
1025.0,20,1,41,34,46,-1,4,37,0.233426,0,0,0,1
1025.0,19,1,42,56,67,-1,0,65,-99.0,0,1,1,1
1025.0,20,1,42,57,49,1,0,52,-99.0,1,1,1,1
1025.0,19,1,42,56,67,-1,1,70,-99.0,1,1,1,1
1025.0,20,1,42,57,49,1,1,49,-99.0,0,1,1,1
1025.0,19,1,42,56,67,-1,2,55,-99.0,0,1,1,1
1025.0,20,1,42,57,49,1,2,53,-99.0,1,1,1,1
1025.0,19,1,42,56,67,-1,3,63,-99.0,0,1,1,1
1025.0,20,1,42,57,49,1,3,44,-99.0,1,1,1,1
1025.0,19,1,42,56,67,-1,4,64,0.233838,1,0,0,1
1025.0,20,1,42,57,49,1,4,65,0.165285,0,0,0,1
1025.0,19,1,43,22,44,0,0,40,-99.0,1,1,1,1
1025.0,20,1,43,48,59,0,0,50,-99.0,0,1,1,6
1025.0,19,1,43,22,44,0,1,23,-99.0,0,1,1,1
1025.0,20,1,43,48,59,0,1,68,-99.0,1,1,1,6
1025.0,19,1,43,22,44,0,2,47,-99.0,1,1,1,1
1025.0,20,1,43,48,59,0,2,57,-99.0,1,1,1,6
1025.0,19,1,43,22,44,0,3,23,-99.0,0,1,1,1
1025.0,20,1,43,48,59,0,3,47,-99.0,0,1,1,6
1025.0,19,1,43,22,44,0,4,45,0.23345,1,0,0,1
1025.0,20,1,43,48,59,0,4,55,0.175504,1,0,0,6
1025.0,20,1,43,48,59,0,5,42,0.175504,0,0,0,6
1025.0,20,1,43,48,59,0,6,60,0.224292,1,0,0,6
1025.0,20,1,43,48,59,0,7,58,0.424857,0,0,0,6
1025.0,20,1,43,48,59,0,8,48,0.266508,0,0,0,6
1025.0,20,1,43,48,59,0,9,69,0.181841,1,0,0,6
1025.0,19,1,44,43,61,1,0,64,-99.0,1,1,1,1
1025.0,20,1,44,63,54,0,0,62,-99.0,0,1,1,1
1025.0,19,1,44,43,61,1,1,55,-99.0,1,1,1,1
1025.0,20,1,44,63,54,0,1,69,-99.0,0,1,1,1
1025.0,19,1,44,43,61,1,2,39,-99.0,0,1,1,1
1025.0,20,1,44,63,54,0,2,56,-99.0,1,1,1,1
1025.0,19,1,44,43,61,1,3,57,-99.0,1,1,1,1
1025.0,20,1,44,63,54,0,3,58,-99.0,1,1,1,1
1025.0,19,1,44,43,61,1,4,71,0.308951,1,0,0,1
1025.0,20,1,44,63,54,0,4,58,0.19973,0,0,0,1
1025.0,19,1,45,38,56,1,0,59,-99.0,1,1,1,1
1025.0,20,1,45,39,74,-1,0,73,-99.0,1,1,1,1
1025.0,19,1,45,38,56,1,1,58,-99.0,1,1,1,1
1025.0,20,1,45,39,74,-1,1,54,-99.0,0,1,1,1
1025.0,19,1,45,38,56,1,2,51,-99.0,1,1,1,1
1025.0,20,1,45,39,74,-1,2,29,-99.0,0,1,1,1
1025.0,19,1,45,38,56,1,3,37,-99.0,0,1,1,1
1025.0,20,1,45,39,74,-1,3,41,-99.0,0,1,1,1
1025.0,19,1,45,38,56,1,4,57,0.28235,1,0,0,1
1025.0,20,1,45,39,74,-1,4,32,0.297043,0,0,0,1
1025.0,19,1,46,62,48,0,0,50,-99.0,0,1,1,1
1025.0,20,1,46,48,47,-1,0,63,-99.0,1,1,1,6
1025.0,19,1,46,62,48,0,1,55,-99.0,1,1,1,1
1025.0,20,1,46,48,47,-1,1,37,-99.0,0,1,1,6
1025.0,19,1,46,62,48,0,2,71,-99.0,0,1,1,1
1025.0,20,1,46,48,47,-1,2,45,-99.0,0,1,1,6
1025.0,19,1,46,62,48,0,3,35,-99.0,1,1,1,1
1025.0,20,1,46,48,47,-1,3,54,-99.0,0,1,1,6
1025.0,19,1,46,62,48,0,4,65,0.233482,0,0,0,1
1025.0,20,1,46,48,47,-1,4,63,0.342245,0,0,0,6
1025.0,20,1,46,48,47,-1,5,35,0.342245,0,0,0,6
1025.0,20,1,46,48,47,-1,6,45,0.20862,1,0,0,6
1025.0,20,1,46,48,47,-1,7,46,0.142268,0,0,0,6
1025.0,20,1,46,48,47,-1,8,52,0.183401,0,0,0,6
1025.0,20,1,46,48,47,-1,9,46,0.057474,0,0,0,6
1025.0,19,1,47,63,40,0,0,40,-99.0,1,1,1,1
1025.0,20,1,47,50,60,1,0,57,-99.0,0,1,1,1
1025.0,19,1,47,63,40,0,1,44,-99.0,1,1,1,1
1025.0,20,1,47,50,60,1,1,48,-99.0,1,1,1,1
1025.0,19,1,47,63,40,0,2,65,-99.0,0,1,1,1
1025.0,20,1,47,50,60,1,2,60,-99.0,1,1,1,1
1025.0,19,1,47,63,40,0,3,73,-99.0,0,1,1,1
1025.0,20,1,47,50,60,1,3,64,-99.0,1,1,1,1
1025.0,19,1,47,63,40,0,4,52,0.292836,0,0,0,1
1025.0,20,1,47,50,60,1,4,68,0.175062,1,0,0,1
1025.0,19,1,48,44,30,0,0,54,-99.0,0,1,1,1
1025.0,20,1,48,38,29,-1,0,37,-99.0,0,1,1,6
1025.0,19,1,48,44,30,0,1,31,-99.0,0,1,1,1
1025.0,20,1,48,38,29,-1,1,26,-99.0,1,1,1,6
1025.0,19,1,48,44,30,0,2,25,-99.0,1,1,1,1
1025.0,20,1,48,38,29,-1,2,19,-99.0,0,1,1,6
1025.0,19,1,48,44,30,0,3,21,-99.0,1,1,1,1
1025.0,20,1,48,38,29,-1,3,54,-99.0,0,1,1,6
1025.0,19,1,48,44,30,0,4,47,0.75806,0,0,0,1
1025.0,20,1,48,38,29,-1,4,31,0.347965,1,0,0,6
1025.0,20,1,48,38,29,-1,5,38,0.347965,0,0,0,6
1025.0,20,1,48,38,29,-1,6,17,0.249618,1,0,0,6
1025.0,20,1,48,38,29,-1,7,46,0.084084,0,0,0,6
1025.0,20,1,48,38,29,-1,8,42,0.141913,0,0,0,6
1025.0,20,1,48,38,29,-1,9,33,0.125336,0,0,0,6
1025.0,19,1,49,57,47,-1,0,48,-99.0,0,1,1,1
1025.0,20,1,49,39,18,-1,0,40,-99.0,0,1,1,1
1025.0,19,1,49,57,47,-1,1,41,-99.0,1,1,1,1
1025.0,20,1,49,39,18,-1,1,45,-99.0,0,1,1,1
1025.0,19,1,49,57,47,-1,2,54,-99.0,0,1,1,1
1025.0,20,1,49,39,18,-1,2,16,-99.0,1,1,1,1
1025.0,19,1,49,57,47,-1,3,66,-99.0,0,1,1,1
1025.0,20,1,49,39,18,-1,3,30,-99.0,0,1,1,1
1025.0,19,1,49,57,47,-1,4,60,0.892038,0,0,0,1
1025.0,20,1,49,39,18,-1,4,20,0.332339,1,0,0,1
1025.0,19,1,50,51,62,1,0,77,-99.0,1,1,1,1
1025.0,20,1,50,40,20,0,0,39,-99.0,0,1,1,6
1025.0,19,1,50,51,62,1,1,41,-99.0,0,1,1,1
1025.0,20,1,50,40,20,0,1,15,-99.0,1,1,1,6
1025.0,19,1,50,51,62,1,2,58,-99.0,1,1,1,1
1025.0,20,1,50,40,20,0,2,35,-99.0,0,1,1,6
1025.0,19,1,50,51,62,1,3,56,-99.0,1,1,1,1
1025.0,20,1,50,40,20,0,3,25,-99.0,1,1,1,6
1025.0,19,1,50,51,62,1,4,61,0.74997,0,0,0,1
1025.0,20,1,50,40,20,0,4,42,0.050373,0,0,0,6
1025.0,20,1,50,40,20,0,5,17,0.050373,1,0,0,6
1025.0,20,1,50,40,20,0,6,50,0.107753,0,0,0,6
1025.0,20,1,50,40,20,0,7,19,0.158091,1,0,0,6
1025.0,20,1,50,40,20,0,8,43,0.125079,0,0,0,6
1025.0,20,1,50,40,20,0,9,19,0.19069,1,0,0,6
1025.0,19,1,51,32,40,1,0,34,-99.0,1,1,1,6
1025.0,20,1,51,41,32,0,0,31,-99.0,1,1,1,6
1025.0,19,1,51,32,40,1,1,32,-99.0,1,1,1,6
1025.0,20,1,51,41,32,0,1,23,-99.0,1,1,1,6
1025.0,19,1,51,32,40,1,2,37,-99.0,0,1,1,6
1025.0,20,1,51,41,32,0,2,34,-99.0,0,1,1,6
1025.0,19,1,51,32,40,1,3,47,-99.0,1,1,1,6
1025.0,20,1,51,41,32,0,3,47,-99.0,0,1,1,6
1025.0,19,1,51,32,40,1,4,34,0.906481,0,0,0,6
1025.0,20,1,51,41,32,0,4,33,0.300082,1,0,0,6
1025.0,19,1,51,32,40,1,5,25,0.906481,0,0,0,6
1025.0,20,1,51,41,32,0,5,35,0.300082,0,0,0,6
1025.0,19,1,51,32,40,1,6,28,0.040794,0,0,0,6
1025.0,20,1,51,41,32,0,6,33,0.143269,1,0,0,6
1025.0,19,1,51,32,40,1,7,39,0.141858,1,0,0,6
1025.0,20,1,51,41,32,0,7,29,0.124879,0,0,0,6
1025.0,19,1,51,32,40,1,8,40,0.40821,1,0,0,6
1025.0,20,1,51,41,32,0,8,39,0.22517,1,0,0,6
1025.0,19,1,51,32,40,1,9,40,0.174954,1,0,0,6
1025.0,20,1,51,41,32,0,9,46,0.067071,0,0,0,6
1025.0,19,1,52,62,49,0,0,62,-99.0,0,1,1,6
1025.0,20,1,52,38,19,0,0,42,-99.0,0,1,1,6
1025.0,19,1,52,62,49,0,1,45,-99.0,0,1,1,6
1025.0,20,1,52,38,19,0,1,30,-99.0,0,1,1,6
1025.0,19,1,52,62,49,0,2,44,-99.0,1,1,1,6
1025.0,20,1,52,38,19,0,2,29,-99.0,1,1,1,6
1025.0,19,1,52,62,49,0,3,48,-99.0,1,1,1,6
1025.0,20,1,52,38,19,0,3,3,-99.0,1,1,1,6
1025.0,19,1,52,62,49,0,4,65,0.199845,0,0,0,6
1025.0,20,1,52,38,19,0,4,24,0.251611,1,0,0,6
1025.0,19,1,52,62,49,0,5,54,0.199845,0,0,0,6
1025.0,20,1,52,38,19,0,5,26,0.251611,0,0,0,6
1025.0,19,1,52,62,49,0,6,73,0.423863,0,0,0,6
1025.0,20,1,52,38,19,0,6,26,0.108518,1,0,0,6
1025.0,19,1,52,62,49,0,7,62,0.514938,0,0,0,6
1025.0,20,1,52,38,19,0,7,43,0.15867,0,0,0,6
1025.0,19,1,52,62,49,0,8,75,0.316242,0,0,0,6
1025.0,20,1,52,38,19,0,8,11,0.151007,1,0,0,6
1025.0,19,1,52,62,49,0,9,60,0.341584,0,0,0,6
1025.0,20,1,52,38,19,0,9,41,0.175541,0,0,0,6
1025.0,19,1,53,26,42,1,0,44,-99.0,1,1,1,1
1025.0,20,1,53,54,53,0,0,55,-99.0,1,1,1,1
1025.0,19,1,53,26,42,1,1,23,-99.0,0,1,1,1
1025.0,20,1,53,54,53,0,1,56,-99.0,0,1,1,1
1025.0,19,1,53,26,42,1,2,50,-99.0,1,1,1,1
1025.0,20,1,53,54,53,0,2,45,-99.0,1,1,1,1
1025.0,19,1,53,26,42,1,3,43,-99.0,1,1,1,1
1025.0,20,1,53,54,53,0,3,48,-99.0,0,1,1,1
1025.0,19,1,53,26,42,1,4,31,0.654272,1,0,0,1
1025.0,20,1,53,54,53,0,4,60,0.197669,1,0,0,1
1025.0,19,1,54,31,45,1,0,24,-99.0,0,1,1,1
1025.0,20,1,54,53,61,0,0,48,-99.0,1,1,1,6
1025.0,19,1,54,31,45,1,1,45,-99.0,1,1,1,1
1025.0,20,1,54,53,61,0,1,54,-99.0,0,1,1,6
1025.0,19,1,54,31,45,1,2,35,-99.0,1,1,1,1
1025.0,20,1,54,53,61,0,2,69,-99.0,1,1,1,6
1025.0,19,1,54,31,45,1,3,50,-99.0,1,1,1,1
1025.0,20,1,54,53,61,0,3,40,-99.0,0,1,1,6
1025.0,19,1,54,31,45,1,4,50,0.584222,1,0,0,1
1025.0,20,1,54,53,61,0,4,55,0.33264,1,0,0,6
1025.0,20,1,54,53,61,0,5,53,0.33264,0,0,0,6
1025.0,20,1,54,53,61,0,6,58,0.166591,1,0,0,6
1025.0,20,1,54,53,61,0,7,53,0.176606,0,0,0,6
1025.0,20,1,54,53,61,0,8,62,0.075234,1,0,0,6
1025.0,20,1,54,53,61,0,9,47,0.107544,0,0,0,6
1025.0,19,1,55,22,41,0,0,18,-99.0,0,1,1,1
1025.0,20,1,55,38,56,1,0,59,-99.0,1,1,1,1
1025.0,19,1,55,22,41,0,1,30,-99.0,0,1,1,1
1025.0,20,1,55,38,56,1,1,58,-99.0,1,1,1,1
1025.0,19,1,55,22,41,0,2,36,-99.0,1,1,1,1
